timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707551935172,372,"home/-5,696",200,OK,Stress test 3-14,text,true,,170667,722,4,4,https://supertails.com/,246,0,0
1707551935308,332,"vet/payments/config-6,717",200,OK,Stress test 3-15,text,true,,2515,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,332,0,0
1707551935546,198,"home/pages/search-results-1-5,813",200,OK,Stress test 3-14,text,true,,121667,1371,4,4,https://supertails.com/pages/search-results-1?q=pedigree,187,0,0
1707551935642,141,"home/-5,696",200,OK,Stress test 3-15,text,true,,170691,722,4,4,https://supertails.com/,126,0,0
1707551935490,319,"home/pages/search-results-1-5,813",200,OK,Stress test 3-16,text,true,,121648,1370,4,4,https://supertails.com/pages/search-results-1?q=cookies,256,0,0
1707551935527,307,"vet/payments/config-6,717",200,OK,Stress test 3-13,text,true,,2515,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,307,0,0
1707551935784,157,"home/pages/search-results-1-5,813",200,OK,Stress test 3-15,text,true,,121294,1374,3,3,https://supertails.com/pages/search-results-1?q=royalcannon,143,0,0
1707551935811,282,"home/pages/cat-products-5,814",200,OK,Stress test 3-16,text,true,,148272,1321,3,3,https://supertails.com/pages/cat-products,212,0,0
1707551935745,349,"home/pages/cat-products-5,814",200,OK,Stress test 3-14,text,true,,148003,1321,3,3,https://supertails.com/pages/cat-products,336,0,0
1707551935942,210,"home/pages/cat-products-5,814",200,OK,Stress test 3-15,text,true,,147710,1321,3,3,https://supertails.com/pages/cat-products,145,0,0
1707551936097,187,"breed/pages/labrador-6,326",200,OK,Stress test 3-14,text,true,,130770,1317,4,4,https://supertails.com/pages/labrador,128,0,0
1707551936153,213,"breed/pages/labrador-6,326",200,OK,Stress test 3-15,text,true,,130624,1317,4,4,https://supertails.com/pages/labrador,202,0,0
1707551936096,317,"breed/pages/labrador-6,326",200,OK,Stress test 3-16,text,true,,130650,1317,4,4,https://supertails.com/pages/labrador,310,0,0
1707551936273,304,"home/-5,696",200,OK,Stress test 3-17,text,true,,170427,722,4,4,https://supertails.com/,289,0,72
1707551936285,365,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-14,text,true,,143903,1322,4,4,https://supertails.com/pages/consult-a-vet,351,0,0
1707551936368,358,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-15,text,true,,143802,1322,4,4,https://supertails.com/pages/consult-a-vet,349,0,0
1707551936415,340,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-16,text,true,,143576,1322,4,4,https://supertails.com/pages/consult-a-vet,325,0,0
1707551936578,331,"home/pages/search-results-1-5,813",200,OK,Stress test 3-17,text,true,,121252,1370,4,4,https://supertails.com/pages/search-results-1?q=cookies,323,0,0
1707551936652,270,"vet/products/instant-consult-6,631",200,OK,Stress test 3-14,text,true,,207340,1346,4,4,https://supertails.com/products/instant-consult,252,0,0
1707551936728,273,"vet/products/instant-consult-6,631",200,OK,Stress test 3-15,text,true,,207610,1346,4,4,https://supertails.com/products/instant-consult,201,0,0
1707551936756,277,"vet/products/instant-consult-6,631",200,OK,Stress test 3-16,text,true,,207558,1346,4,4,https://supertails.com/products/instant-consult,258,0,0
1707551936910,164,"home/pages/cat-products-5,814",200,OK,Stress test 3-17,text,true,,147925,1321,4,4,https://supertails.com/pages/cat-products,154,0,0
1707551936924,329,"vet/payments/config-6,717",200,OK,Stress test 3-14,text,true,,2523,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,329,0,0
1707551937076,193,"breed/pages/labrador-6,326",200,OK,Stress test 3-17,text,true,,130532,1317,4,4,https://supertails.com/pages/labrador,185,0,0
1707551937002,329,"vet/payments/config-6,717",200,OK,Stress test 3-15,text,true,,2511,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,329,0,0
1707551937034,338,"vet/payments/config-6,717",200,OK,Stress test 3-16,text,true,,2519,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,338,0,0
1707551937256,256,"home/-5,696",200,OK,Stress test 3-14,text,true,,170612,722,5,5,https://supertails.com/,239,0,0
1707551937271,333,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-17,text,true,,143547,1322,5,5,https://supertails.com/pages/consult-a-vet,324,0,0
1707551937333,311,"home/-5,696",200,OK,Stress test 3-15,text,true,,170455,722,5,5,https://supertails.com/,245,0,0
1707551937375,272,"home/-5,696",200,OK,Stress test 3-16,text,true,,170472,722,5,5,https://supertails.com/,258,0,0
1707551937515,310,"home/pages/search-results-1-5,813",200,OK,Stress test 3-14,text,true,,121437,1371,5,5,https://supertails.com/pages/search-results-1?q=pedigree,246,0,0
1707551937646,194,"home/pages/search-results-1-5,813",200,OK,Stress test 3-15,text,true,,121652,1374,5,5,https://supertails.com/pages/search-results-1?q=royalcannon,151,0,0
1707551937512,358,"home/-5,696",200,OK,Stress test 3-18,text,true,,170653,722,5,5,https://supertails.com/,292,0,145
1707551937605,274,"vet/products/instant-consult-6,631",200,OK,Stress test 3-17,text,true,,207357,1346,5,5,https://supertails.com/products/instant-consult,258,0,0
1707551937649,262,"home/pages/search-results-1-5,813",200,OK,Stress test 3-16,text,true,,121501,1370,5,5,https://supertails.com/pages/search-results-1?q=cookies,252,0,0
1707551937871,204,"home/pages/search-results-1-5,813",200,OK,Stress test 3-18,text,true,,121426,1371,5,5,https://supertails.com/pages/search-results-1?q=pedigree,149,0,0
1707551937827,265,"home/pages/cat-products-5,814",200,OK,Stress test 3-14,text,true,,147933,1321,5,5,https://supertails.com/pages/cat-products,252,0,0
1707551937842,322,"home/pages/cat-products-5,814",200,OK,Stress test 3-15,text,true,,147959,1321,5,5,https://supertails.com/pages/cat-products,312,0,0
1707551937880,318,"vet/payments/config-6,717",200,OK,Stress test 3-17,text,true,,2515,1328,5,5,https://supertails.com/payments/config?currency=INR&country=IN,318,0,0
1707551937913,336,"home/pages/cat-products-5,814",200,OK,Stress test 3-16,text,true,,148105,1321,5,5,https://supertails.com/pages/cat-products,323,0,0
1707551938166,192,"breed/pages/labrador-6,326",200,OK,Stress test 3-15,text,true,,130783,1317,5,5,https://supertails.com/pages/labrador,185,0,0
1707551938093,318,"breed/pages/labrador-6,326",200,OK,Stress test 3-14,text,true,,130708,1317,5,5,https://supertails.com/pages/labrador,257,0,0
1707551938076,348,"home/pages/cat-products-5,814",200,OK,Stress test 3-18,text,true,,147950,1321,5,5,https://supertails.com/pages/cat-products,334,0,0
1707551938200,369,"home/-5,696",200,OK,Stress test 3-17,text,true,,170694,722,5,5,https://supertails.com/,310,0,0
1707551938251,326,"breed/pages/labrador-6,326",200,OK,Stress test 3-16,text,true,,130861,1317,5,5,https://supertails.com/pages/labrador,316,0,0
1707551938413,186,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-14,text,true,,143704,1322,5,5,https://supertails.com/pages/consult-a-vet,179,0,0
1707551938360,318,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-15,text,true,,143825,1322,5,5,https://supertails.com/pages/consult-a-vet,305,0,0
1707551938426,314,"breed/pages/labrador-6,326",200,OK,Stress test 3-18,text,true,,130660,1317,5,5,https://supertails.com/pages/labrador,268,0,0
1707551938571,194,"home/pages/search-results-1-5,813",200,OK,Stress test 3-17,text,true,,121644,1374,6,6,https://supertails.com/pages/search-results-1?q=royalcannon,185,0,0
1707551938579,196,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-16,text,true,,143911,1322,6,6,https://supertails.com/pages/consult-a-vet,188,0,0
1707551938600,230,"vet/products/instant-consult-6,631",200,OK,Stress test 3-14,text,true,,207261,1346,6,6,https://supertails.com/products/instant-consult,205,0,0
1707551938777,150,"vet/products/instant-consult-6,631",200,OK,Stress test 3-16,text,true,,207323,1346,6,6,https://supertails.com/products/instant-consult,134,0,0
1707551938679,256,"vet/products/instant-consult-6,631",200,OK,Stress test 3-15,text,true,,207052,1346,6,6,https://supertails.com/products/instant-consult,204,0,0
1707551938741,332,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-18,text,true,,144132,1322,6,6,https://supertails.com/pages/consult-a-vet,277,0,0
1707551938766,348,"home/pages/cat-products-5,814",200,OK,Stress test 3-17,text,true,,148119,1321,6,6,https://supertails.com/pages/cat-products,337,0,0
1707551938831,334,"vet/payments/config-6,717",200,OK,Stress test 3-14,text,true,,2519,1328,6,6,https://supertails.com/payments/config?currency=INR&country=IN,334,0,0
1707551938758,484,"home/-5,696",200,OK,Stress test 3-19,text,true,,170538,722,5,5,https://supertails.com/,465,0,208
1707551939074,172,"vet/products/instant-consult-6,631",200,OK,Stress test 3-18,text,true,,206989,1346,5,5,https://supertails.com/products/instant-consult,153,0,0
1707551938937,320,"vet/payments/config-6,717",200,OK,Stress test 3-15,text,true,,2511,1328,5,5,https://supertails.com/payments/config?currency=INR&country=IN,320,0,0
1707551938928,338,"vet/payments/config-6,717",200,OK,Stress test 3-16,text,true,,2519,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,338,0,0
1707551939115,258,"breed/pages/labrador-6,326",200,OK,Stress test 3-17,text,true,,130735,1317,4,4,https://supertails.com/pages/labrador,248,0,0
1707551939245,206,"home/pages/search-results-1-5,813",200,OK,Stress test 3-19,text,true,,121306,1370,4,4,https://supertails.com/pages/search-results-1?q=cookies,158,0,0
1707551939268,284,"home/-5,696",200,OK,Stress test 3-16,text,true,,170521,722,4,4,https://supertails.com/,269,0,0
1707551939246,341,"vet/payments/config-6,717",200,OK,Stress test 3-18,text,true,,2521,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,341,0,0
1707551939453,218,"home/pages/cat-products-5,814",200,OK,Stress test 3-19,text,true,,148088,1321,4,4,https://supertails.com/pages/cat-products,154,0,0
1707551939375,350,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-17,text,true,,143639,1322,4,4,https://supertails.com/pages/consult-a-vet,338,0,0
1707551939553,292,"home/pages/search-results-1-5,813",200,OK,Stress test 3-16,text,true,,121475,1371,4,4,https://supertails.com/pages/search-results-1?q=pedigree,284,0,0
1707551939673,277,"breed/pages/labrador-6,326",200,OK,Stress test 3-19,text,true,,130678,1317,4,4,https://supertails.com/pages/labrador,267,0,0
1707551939590,441,"home/-5,696",200,OK,Stress test 3-18,text,true,,170925,722,5,5,https://supertails.com/,332,0,0
1707551939848,209,"home/pages/cat-products-5,814",200,OK,Stress test 3-16,text,true,,148011,1321,5,5,https://supertails.com/pages/cat-products,197,0,0
1707551939726,357,"vet/products/instant-consult-6,631",200,OK,Stress test 3-17,text,true,,206966,1346,5,5,https://supertails.com/products/instant-consult,262,0,0
1707551940034,195,"home/pages/search-results-1-5,813",200,OK,Stress test 3-18,text,true,,121495,1374,5,5,https://supertails.com/pages/search-results-1?q=royalcannon,189,0,0
1707551939951,334,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-19,text,true,,143747,1322,5,5,https://supertails.com/pages/consult-a-vet,275,0,0
1707551940059,335,"breed/pages/labrador-6,326",200,OK,Stress test 3-16,text,true,,130769,1317,5,5,https://supertails.com/pages/labrador,320,0,0
1707551940084,342,"vet/payments/config-6,717",200,OK,Stress test 3-17,text,true,,2524,1328,5,5,https://supertails.com/payments/config?currency=INR&country=IN,342,0,0
1707551940396,543,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-16,text,true,,143679,1322,5,5,https://supertails.com/pages/consult-a-vet,529,0,0
1707551940230,731,"home/pages/cat-products-5,814",200,OK,Stress test 3-18,text,true,,148082,1321,5,5,https://supertails.com/pages/cat-products,720,0,0
1707551940941,157,"vet/products/instant-consult-6,631",200,OK,Stress test 3-16,text,true,,207212,1346,5,5,https://supertails.com/products/instant-consult,140,0,0
1707551940287,1023,"vet/products/instant-consult-6,631",200,OK,Stress test 3-19,text,true,,207244,1346,5,5,https://supertails.com/products/instant-consult,710,0,0
1707551940964,401,"breed/pages/labrador-6,326",200,OK,Stress test 3-18,text,true,,130588,1317,5,5,https://supertails.com/pages/labrador,391,0,0
1707551941099,319,"vet/payments/config-6,717",200,OK,Stress test 3-16,text,true,,2515,1328,5,5,https://supertails.com/payments/config?currency=INR&country=IN,319,0,0
1707551941367,228,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-18,text,true,,143528,1322,4,4,https://supertails.com/pages/consult-a-vet,215,0,0
1707551941312,342,"vet/payments/config-6,717",200,OK,Stress test 3-19,text,true,,2521,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,342,0,0
1707551940010,1876,"home/-5,696",200,OK,Stress test 3-20,text,true,,170577,722,4,4,https://supertails.com/,1763,0,207
1707551940431,1504,"home/-5,696",200,OK,Stress test 3-17,text,true,,170765,722,4,4,https://supertails.com/,1491,0,0
1707551941596,382,"vet/products/instant-consult-6,631",200,OK,Stress test 3-18,text,true,,207208,1346,4,4,https://supertails.com/products/instant-consult,316,0,0
1707551941657,356,"home/-5,696",200,OK,Stress test 3-19,text,true,,170823,722,4,4,https://supertails.com/,272,0,0
1707551941980,323,"vet/payments/config-6,717",200,OK,Stress test 3-18,text,true,,2518,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,323,0,0
1707551941887,436,"home/pages/search-results-1-5,813",200,OK,Stress test 3-20,text,true,,121612,1370,4,4,https://supertails.com/pages/search-results-1?q=cookies,431,0,0
1707551941936,548,"home/pages/search-results-1-5,813",200,OK,Stress test 3-17,text,true,,121714,1371,4,4,https://supertails.com/pages/search-results-1?q=pedigree,540,0,0
1707551942015,475,"home/pages/search-results-1-5,813",200,OK,Stress test 3-19,text,true,,121496,1374,4,4,https://supertails.com/pages/search-results-1?q=royalcannon,468,0,0
1707551942305,197,"home/-5,696",200,OK,Stress test 3-18,text,true,,170669,722,4,4,https://supertails.com/,134,0,0
1707551942324,217,"home/pages/cat-products-5,814",200,OK,Stress test 3-20,text,true,,148157,1321,4,4,https://supertails.com/pages/cat-products,206,0,0
1707551942485,211,"home/pages/cat-products-5,814",200,OK,Stress test 3-17,text,true,,147873,1321,4,4,https://supertails.com/pages/cat-products,200,0,0
1707551942503,266,"home/pages/search-results-1-5,813",200,OK,Stress test 3-18,text,true,,121393,1370,4,4,https://supertails.com/pages/search-results-1?q=cookies,257,0,0
1707551942490,319,"home/pages/cat-products-5,814",200,OK,Stress test 3-19,text,true,,147742,1321,4,4,https://supertails.com/pages/cat-products,305,0,0
1707551942542,335,"breed/pages/labrador-6,326",200,OK,Stress test 3-20,text,true,,131008,1317,4,4,https://supertails.com/pages/labrador,325,0,0
1707551942771,222,"home/pages/cat-products-5,814",200,OK,Stress test 3-18,text,true,,147440,1321,4,4,https://supertails.com/pages/cat-products,209,0,0
1707551942697,311,"breed/pages/labrador-6,326",200,OK,Stress test 3-17,text,true,,130872,1317,4,4,https://supertails.com/pages/labrador,305,0,0
1707551942811,200,"breed/pages/labrador-6,326",200,OK,Stress test 3-19,text,true,,130568,1317,4,4,https://supertails.com/pages/labrador,136,0,0
1707551942879,154,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-20,text,true,,143739,1322,4,4,https://supertails.com/pages/consult-a-vet,141,0,0
1707551943034,228,"vet/products/instant-consult-6,631",200,OK,Stress test 3-20,text,true,,206837,1346,4,4,https://supertails.com/products/instant-consult,201,0,0
1707551942995,327,"breed/pages/labrador-6,326",200,OK,Stress test 3-18,text,true,,131087,1317,4,4,https://supertails.com/pages/labrador,315,0,0
1707551943010,322,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-17,text,true,,143871,1322,4,4,https://supertails.com/pages/consult-a-vet,251,0,0
1707551943012,326,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-19,text,true,,144032,1322,4,4,https://supertails.com/pages/consult-a-vet,259,0,0
1707551943333,232,"vet/products/instant-consult-6,631",200,OK,Stress test 3-17,text,true,,206830,1346,4,4,https://supertails.com/products/instant-consult,144,0,0
1707551943263,321,"vet/payments/config-6,717",200,OK,Stress test 3-20,text,true,,2525,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,321,0,0
1707551943339,276,"vet/products/instant-consult-6,631",200,OK,Stress test 3-19,text,true,,207423,1346,4,4,https://supertails.com/products/instant-consult,256,0,0
1707551943323,345,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-18,text,true,,143927,1322,4,4,https://supertails.com/pages/consult-a-vet,334,0,0
1707551943566,328,"vet/payments/config-6,717",200,OK,Stress test 3-17,text,true,,2521,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,328,0,0
1707551943616,329,"vet/payments/config-6,717",200,OK,Stress test 3-19,text,true,,2524,1328,3,3,https://supertails.com/payments/config?currency=INR&country=IN,329,0,0
1707551943590,371,"home/-5,696",200,OK,Stress test 3-20,text,true,,170437,722,3,3,https://supertails.com/,315,0,0
1707551943668,479,"vet/products/instant-consult-6,631",200,OK,Stress test 3-18,text,true,,207077,1346,3,3,https://supertails.com/products/instant-consult,453,0,0
1707551943963,335,"home/pages/search-results-1-5,813",200,OK,Stress test 3-20,text,true,,121254,1371,3,3,https://supertails.com/pages/search-results-1?q=pedigree,273,0,0
1707551943947,389,"home/-5,696",200,OK,Stress test 3-19,text,true,,170639,722,3,3,https://supertails.com/,267,0,0
1707551944148,338,"vet/payments/config-6,717",200,OK,Stress test 3-18,text,true,,2521,1328,3,3,https://supertails.com/payments/config?currency=INR&country=IN,338,0,0
1707551944299,199,"home/pages/cat-products-5,814",200,OK,Stress test 3-20,text,true,,148050,1321,2,2,https://supertails.com/pages/cat-products,186,0,0
1707551944338,321,"home/pages/search-results-1-5,813",200,OK,Stress test 3-19,text,true,,121648,1374,2,2,https://supertails.com/pages/search-results-1?q=royalcannon,312,0,0
1707551944499,317,"breed/pages/labrador-6,326",200,OK,Stress test 3-20,text,true,,130989,1317,2,2,https://supertails.com/pages/labrador,304,0,0
1707551944660,177,"home/pages/cat-products-5,814",200,OK,Stress test 3-19,text,true,,148316,1321,2,2,https://supertails.com/pages/cat-products,165,0,0
1707551944819,213,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-20,text,true,,144037,1322,2,2,https://supertails.com/pages/consult-a-vet,199,0,0
1707551944839,206,"breed/pages/labrador-6,326",200,OK,Stress test 3-19,text,true,,131037,1317,2,2,https://supertails.com/pages/labrador,194,0,0
1707551945034,217,"vet/products/instant-consult-6,631",200,OK,Stress test 3-20,text,true,,207262,1346,2,2,https://supertails.com/products/instant-consult,199,0,0
1707551945046,261,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-19,text,true,,143925,1322,2,2,https://supertails.com/pages/consult-a-vet,251,0,0
1707551945252,336,"vet/payments/config-6,717",200,OK,Stress test 3-20,text,true,,2517,1328,2,2,https://supertails.com/payments/config?currency=INR&country=IN,336,0,0
1707551945308,368,"vet/products/instant-consult-6,631",200,OK,Stress test 3-19,text,true,,207560,1346,2,2,https://supertails.com/products/instant-consult,315,0,0
1707551945589,371,"home/-5,696",200,OK,Stress test 3-20,text,true,,170830,722,2,2,https://supertails.com/,321,0,0
1707551945678,333,"vet/payments/config-6,717",200,OK,Stress test 3-19,text,true,,2519,1328,2,2,https://supertails.com/payments/config?currency=INR&country=IN,333,0,0
1707551945962,215,"home/pages/search-results-1-5,813",200,OK,Stress test 3-20,text,true,,121527,1370,1,1,https://supertails.com/pages/search-results-1?q=cookies,207,0,0
1707551946179,228,"home/pages/cat-products-5,814",200,OK,Stress test 3-20,text,true,,148238,1321,1,1,https://supertails.com/pages/cat-products,213,0,0
1707551946408,204,"breed/pages/labrador-6,326",200,OK,Stress test 3-20,text,true,,130610,1317,1,1,https://supertails.com/pages/labrador,196,0,0
1707551946613,334,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-20,text,true,,143955,1322,1,1,https://supertails.com/pages/consult-a-vet,324,0,0
1707551946948,217,"vet/products/instant-consult-6,631",200,OK,Stress test 3-20,text,true,,207158,1346,1,1,https://supertails.com/products/instant-consult,198,0,0
1707551947166,336,"vet/payments/config-6,717",200,OK,Stress test 3-20,text,true,,2517,1328,1,1,https://supertails.com/payments/config?currency=INR&country=IN,336,0,0
